Voltage(V),SoE (%)
3.393432,11.40785439
3.393285,11.39516263
3.393083,11.38243842
3.393039,11.369606
3.392827,11.35690343
3.392735,11.34420085
3.392504,11.33142254
3.392351,11.31862258
3.392273,11.30593083
3.392152,11.29314169
3.392056,11.28044994
3.391948,11.26767162
3.391868,11.25495822
3.391693,11.24219073
3.391523,11.22948815
3.391458,11.21673148
3.391241,11.2039748
3.391056,11.19117485
3.390939,11.17848309
3.390628,11.16572642
3.390524,11.15301302
3.390378,11.14023471
3.390198,11.12754295
3.390023,11.11490529
3.389879,11.10210534
3.389786,11.08933784
3.389613,11.07661363
3.38945,11.06384613
3.389372,11.0511111
3.389237,11.0383977
3.389155,11.02564103
3.389004,11.01294927
3.388886,11.00018177
3.388754,10.98749002
3.388561,10.97467924
3.388382,10.96205241
3.388238,10.94923081
3.388078,10.93658234
3.387768,10.9238473
3.387636,10.91107981
3.387521,10.89833395
3.387369,10.88566383
3.387242,10.8728747
3.387065,10.86020458
3.386853,10.84743709
3.38676,10.83472369
3.386611,10.8220103
3.386508,10.80934018
3.386429,10.79655105
3.386284,10.78389175
3.386127,10.77113507
3.385958,10.75838922
3.38582,10.74563254
3.385648,10.73294079
3.385509,10.72020575
3.385331,10.70753564
3.385066,10.69483306
3.384898,10.68209802
3.384702,10.66941709
3.384577,10.65668205
3.384409,10.64391456
3.384216,10.63120116
3.384101,10.61849859
3.383915,10.60576355
3.383759,10.59308261
3.383664,10.58032594
3.383577,10.56767746
3.383462,10.55494243
3.383329,10.54218575
3.383149,10.52945072
3.382961,10.51684552
3.382819,10.50413212
3.382677,10.49137545
3.382499,10.47868369
3.382252,10.46595948
3.382075,10.45327854
3.381949,10.44055433
3.381685,10.42788421
3.381551,10.41518163
3.381381,10.40241414
3.381217,10.38968992
3.381102,10.37701981
3.380927,10.36430641
3.380706,10.35161466
3.380655,10.33895536
3.380552,10.32623114
3.380385,10.31350693
3.380257,10.30083681
3.38009,10.28812342
3.379917,10.27537756
3.379736,10.2627399
3.37956,10.25002651
3.379406,10.23733475
3.379234,10.22459972
3.378944,10.21188632
3.378734,10.19923785
3.378601,10.18652445
3.378381,10.17387597
3.378263,10.16113012
3.378116,10.14847082
3.377876,10.13574661
3.377722,10.12309813
3.37763,10.11038473
3.377474,10.09767134
3.377393,10.08500122
3.377199,10.07233111
3.377038,10.05965017
3.376899,10.04690432
3.376691,10.03426666
3.376545,10.02154244
3.376385,10.00883987
3.376169,9.996245491
3.375922,9.983477996
3.375664,9.970861979
3.375485,9.958126944
3.375369,9.945489287
3.375173,9.932721792
3.374927,9.920094956
3.374825,9.907435659
3.374634,9.894711444
3.374451,9.882084607
3.374343,9.869382032
3.37422,9.856733555
3.374039,9.84400934
3.37392,9.831317584
3.373749,9.818625828
3.37354,9.806042271
3.373354,9.793339695
3.373164,9.780680399
3.373037,9.767945364
3.372762,9.755372627
3.372481,9.742637591
3.372346,9.729989115
3.372128,9.7172649
3.37199,9.704659703
3.371736,9.691957127
3.371589,9.679243731
3.371399,9.666681815
3.371245,9.653925139
3.37105,9.641309123
3.370835,9.628584907
3.370749,9.615979711
3.370533,9.603374514
3.370409,9.590650298
3.370223,9.577980182
3.370074,9.565320886
3.369827,9.55266159
3.369674,9.539980654
3.369476,9.527364638
3.369188,9.514726981
3.368934,9.502024405
3.368784,9.489408389
3.368541,9.476727453
3.368375,9.464014057
3.36819,9.45145214
3.368015,9.438760384
3.367774,9.426122728
3.367572,9.413441792
3.367442,9.400847415
3.367237,9.38815566
3.367173,9.375474724
3.36695,9.362858707
3.366717,9.350188591
3.366525,9.337594214
3.366371,9.324859179
3.366163,9.312232342
3.365943,9.299616326
3.365709,9.28696785
3.365392,9.274351833
3.365168,9.261670897
3.364974,9.249065701
3.364841,9.236384765
3.364629,9.223801208
3.364356,9.211120272
3.364131,9.198471796
3.363911,9.185855779
3.363674,9.173174843
3.363553,9.160580467
3.363385,9.14792117
3.363206,9.135326794
3.363028,9.122678318
3.3628,9.109997382
3.3626,9.097338085
3.362394,9.084722069
3.362197,9.072084413
3.361982,9.059490036
3.361644,9.046874019
3.361359,9.034225543
3.361185,9.021577067
3.360905,9.00897187
3.360672,8.996345034
3.360451,8.983674918
3.36025,8.971091361
3.359985,8.958421245
3.359824,8.945761949
3.35964,8.933221672
3.359429,8.920616475
3.359299,8.907957179
3.359079,8.895373622
3.358833,8.882735966
3.358585,8.870152409
3.358392,8.857493113
3.358147,8.844887917
3.35786,8.8322719
3.357661,8.819645064
3.357386,8.807050687
3.357064,8.794423851
3.356748,8.781775374
3.356544,8.769202637
3.356289,8.756564981
3.356106,8.743938145
3.355931,8.731365408
3.355592,8.718771031
3.355366,8.706155015
3.355057,8.693528178
3.354886,8.680868882
3.354744,8.668317785
3.354486,8.655755868
3.354228,8.643107392
3.353969,8.630545475
3.353779,8.617929459
3.353521,8.605356722
3.353271,8.592675786
3.352953,8.580135509
3.352613,8.567487032
3.352315,8.554935935
3.352097,8.542352379
3.351824,8.529714722
3.351565,8.517131165
3.35124,8.504580068
3.351002,8.491964052
3.350718,8.479326396
3.350435,8.466796938
3.350228,8.454159282
3.350071,8.441608185
3.34983,8.429002988
3.349547,8.416397792
3.34931,8.403825055
3.349071,8.391295598
3.348761,8.378690401
3.348504,8.366085205
3.348226,8.353555747
3.347904,8.340939731
3.347557,8.328388634
3.347224,8.315783437
3.346914,8.3032648
3.346628,8.290702883
3.34632,8.278054407
3.346068,8.26552495
3.345811,8.252930573
3.345518,8.240379476
3.345285,8.227839199
3.344992,8.215201542
3.34479,8.202672085
3.344546,8.190066889
3.344254,8.177472512
3.343932,8.164953875
3.343647,8.152413598
3.343423,8.139840861
3.343096,8.127311404
3.342785,8.114717027
3.342466,8.10213347
3.34201,8.089625653
3.341728,8.077042096
3.341427,8.064458539
3.341117,8.051939902
3.340893,8.039442904
3.340508,8.026870168
3.340192,8.014275791
3.339841,8.001724694
3.339601,7.989184417
3.339373,7.97663332
3.339133,7.964103862
3.338819,7.951541946
3.338465,7.939044948
3.338226,7.926526311
3.337914,7.913953574
3.337579,7.901380837
3.337259,7.88884056
3.33688,7.876321923
3.336576,7.863760006
3.336179,7.851273828
3.335849,7.838711911
3.335567,7.826171634
3.335256,7.813652997
3.334909,7.80111272
3.33452,7.788583262
3.334218,7.776053805
3.333972,7.763600087
3.333566,7.75105981
3.333256,7.738508713
3.333035,7.726044176
3.332745,7.713514718
3.332382,7.700952801
3.332084,7.688434164
3.331686,7.675904707
3.331359,7.663418529
3.331039,7.650932352
3.330678,7.638348795
3.330354,7.625840978
3.32989,7.61332234
3.329506,7.600868622
3.329226,7.588382445
3.328856,7.575863808
3.32856,7.56335599
3.328182,7.550848173
3.327772,7.538286256
3.327475,7.525778439
3.327117,7.513270621
3.326815,7.500827723
3.326571,7.488287446
3.326187,7.475768809
3.325872,7.463325911
3.325508,7.450861373
3.32513,7.438321096
3.324774,7.425845738
3.324392,7.413381201
3.323982,7.400851743
3.323626,7.388365566
3.323149,7.375868568
3.322757,7.363393211
3.322486,7.350917853
3.322103,7.338453315
3.321621,7.325902218
3.32128,7.313437681
3.32097,7.300940683
3.320527,7.288486965
3.320216,7.276000788
3.319814,7.26352543
3.319533,7.251060892
3.319208,7.238617994
3.318766,7.226120997
3.318356,7.213623999
3.317976,7.201181102
3.317611,7.188813943
3.317146,7.176262846
3.316782,7.163830768
3.316334,7.15135541
3.31595,7.138901692
3.315462,7.126447975
3.315053,7.114005077
3.314664,7.101562179
3.314207,7.089108461
3.313828,7.076600644
3.313455,7.064211845
3.313026,7.051714848
3.312637,7.03927195
3.312279,7.026915611
3.311906,7.014461893
3.311454,7.001932436
3.31111,6.989554458
3.31064,6.9771332
3.310208,6.964636202
3.309806,6.952236584
3.309346,6.939739586
3.308857,6.927383248
3.308322,6.91496199
3.307868,6.902454172
3.307445,6.890076194
3.307037,6.877633296
3.306508,6.865190398
3.306157,6.85281242
3.305694,6.840326242
3.305193,6.827904984
3.304758,6.815527005
3.304469,6.803084107
3.304023,6.790673669
3.303609,6.778274051
3.303108,6.765885253
3.302678,6.753453175
3.302172,6.741064376
3.301723,6.728599839
3.301294,6.71627596
3.300824,6.703854702
3.300333,6.691455083
3.299782,6.679055465
3.299287,6.666623387
3.298792,6.654223769
3.298268,6.64184579
3.297812,6.629500272
3.297369,6.617046554
3.296858,6.604668575
3.296387,6.592290597
3.295929,6.579901798
3.295413,6.56754546
3.294938,6.555145842
3.294461,6.542757043
3.29404,6.530389885
3.293628,6.518001086
3.293077,6.505709667
3.292658,6.493255949
3.292099,6.480867151
3.291641,6.468597372
3.291135,6.456197753
3.290645,6.443841415
3.290065,6.431539176
3.289467,6.419128737
3.289008,6.406750759
3.288472,6.394361961
3.288013,6.382103001
3.287509,6.369703383
3.286965,6.357325405
3.286408,6.344936606
3.285979,6.332656007
3.285439,6.320321308
3.285044,6.30795415
3.284578,6.295597811
3.284085,6.283306392
3.283594,6.270993333
3.283061,6.258626174
3.282583,6.246259016
3.282024,6.233945957
3.281533,6.221611258
3.280986,6.209276559
3.280364,6.19697432
3.279794,6.184661261
3.279295,6.172337382
3.278848,6.159991863
3.278305,6.147635525
3.277776,6.135333286
3.277217,6.123020227
3.276701,6.110772087
3.276186,6.098491488
3.275718,6.086124329
3.275265,6.07386537
3.274711,6.061552311
3.274241,6.049185152
3.273687,6.036915373
3.273179,6.024645594
3.272641,6.012321715
3.272084,6.000030296
3.271588,5.987771336
3.270951,5.975414998
3.270412,5.963210138
3.269847,5.950853799
3.269255,5.9386273
3.268664,5.926270961
3.268157,5.914022821
3.26769,5.901785502
3.267168,5.889429163
3.266582,5.877181024
3.266037,5.864922064
3.265568,5.852673925
3.265082,5.840447425
3.264576,5.828134366
3.264032,5.815799667
3.263433,5.803573167
3.262933,5.791357488
3.262427,5.779120168
3.261792,5.766817929
3.261262,5.75454815
3.260619,5.74233247
3.259993,5.73011679
3.259421,5.717825371
3.25891,5.705598871
3.258311,5.693307452
3.257799,5.681091772
3.257178,5.668821993
3.256637,5.656671233
3.256064,5.644444733
3.255493,5.632131674
3.255022,5.619937634
3.254571,5.607667855
3.25399,5.595527914
3.253443,5.583193215
3.252849,5.571085735
3.252298,5.558783496
3.251709,5.546621916
3.251071,5.534373776
3.250474,5.522114817
3.249803,5.509942416
3.249224,5.497759196
3.248668,5.485500237
3.248098,5.473360297
3.247464,5.461079697
3.246881,5.448939757
3.246323,5.436745717
3.245712,5.424508397
3.245138,5.412368457
3.244542,5.400152777
3.244037,5.387980377
3.243476,5.375818797
3.242885,5.363613937
3.242321,5.351452357
3.241669,5.339215037
3.241047,5.327042637
3.240464,5.314902697
3.239878,5.302654557
3.239233,5.290492977
3.23858,5.278385496
3.237964,5.266223916
3.237319,5.253986596
3.236664,5.241933215
3.236132,5.229674256
3.235485,5.217534315
3.234905,5.205426835
3.234219,5.193178695
3.23364,5.181071214
3.233022,5.168996194
3.232474,5.156791334
3.231879,5.144662213
3.231247,5.132554733
3.230636,5.120328233
3.230047,5.108242392
3.229377,5.096134911
3.228728,5.083930051
3.228127,5.071822571
3.227431,5.05969345
3.226706,5.047607609
3.226045,5.035478489
3.225409,5.023327729
3.224764,5.011220248
3.224096,4.999080308
3.223442,4.987070206
3.222774,4.974886986
3.222141,4.962811965
3.221506,4.950661205
3.220975,4.938575364
3.220351,4.926467883
3.219682,4.914392862
3.219047,4.902328661
3.218388,4.890188721
3.217709,4.8781137
3.21704,4.866038679
3.216378,4.853898739
3.215679,4.841910277
3.215006,4.829759517
3.214242,4.817716955
3.213537,4.805631115
3.212915,4.793566914
3.212179,4.781502713
3.211505,4.769470971
3.210822,4.757309391
3.210155,4.74527765
3.209543,4.733245908
3.20884,4.721138428
3.208186,4.709117506
3.207546,4.697096585
3.206894,4.684999924
3.206129,4.672979003
3.20548,4.660882342
3.204771,4.648850601
3.204108,4.636872959
3.203386,4.624830398
3.202664,4.612712097
3.201857,4.600680356
3.201134,4.588702714
3.200416,4.576681793
3.199715,4.564606772
3.198967,4.55266159
3.198273,4.540662308
3.19761,4.528652207
3.196907,4.516588006
3.196091,4.504567085
3.195491,4.492589443
3.194789,4.480622621
3.194115,4.46858006
3.193374,4.456602418
3.192649,4.444635596
3.191889,4.432560575
3.191157,4.420637033
3.190458,4.408648571
3.189728,4.39661683
3.188911,4.384682468
3.188046,4.372639907
3.187318,4.360683905
3.1866,4.348749543
3.185855,4.336696162
3.185104,4.32477262
3.184332,4.312838257
3.183657,4.300828156
3.182846,4.288882974
3.182121,4.276894512
3.181402,4.264916871
3.180709,4.252993328
3.179981,4.241102246
3.179236,4.229102964
3.1784,4.217222702
3.177722,4.20523424
3.176909,4.193278238
3.176113,4.181397976
3.175303,4.169441974
3.174491,4.157550891
3.173637,4.14554079
3.172847,4.133671347
3.172108,4.121747805
3.171306,4.109867543
3.170506,4.097911541
3.169718,4.086031278
3.168926,4.074151016
3.168175,4.062205834
3.167421,4.050303931
3.166656,4.038369569
3.165899,4.026456847
3.165113,4.014609044
3.164342,4.002728782
3.163493,3.990859339
3.16272,3.978989896
3.161913,3.967023075
3.161064,3.955186092
3.160236,3.943349109
3.159351,3.931501306
3.15852,3.919545304
3.157651,3.907697501
3.156839,3.895882158
3.155982,3.884045175
3.15517,3.872110813
3.154405,3.86026301
3.153587,3.848469307
3.152752,3.836621504
3.151957,3.824697962
3.151197,3.812915079
3.15036,3.801056456
3.149549,3.789241113
3.148731,3.77744741
3.147889,3.765567147
3.147077,3.753784264
3.146209,3.741893182
3.14535,3.730131938
3.144481,3.718359875
3.143467,3.706490432
3.142646,3.694707549
3.141791,3.682859746
3.140951,3.671076862
3.140104,3.65922906
3.139214,3.647456996
3.138381,3.635630833
3.137496,3.623934509
3.136619,3.612119166
3.135861,3.600368743
3.13508,3.588596679
3.134198,3.576759696
3.133327,3.564965993
3.132442,3.55319393
3.131557,3.541497606
3.130682,3.529682262
3.129816,3.517888559
3.128901,3.506138136
3.127937,3.494441812
3.127008,3.482713028
3.1261,3.470973424
3.125296,3.459190541
3.12431,3.447429297
3.123447,3.435657234
3.122563,3.42392845
3.121666,3.412275406
3.12077,3.400557442
3.119884,3.388763739
3.119086,3.377067415
3.118216,3.36539273
3.11731,3.353609847
3.116403,3.341902703
3.115509,3.330249659
3.114531,3.318542515
3.113651,3.306813731
3.112752,3.295171506
3.11182,3.283388623
3.110791,3.271789678
3.10984,3.260104174
3.108905,3.24838621
3.108025,3.236711526
3.107081,3.224982742
3.106155,3.213340518
3.105283,3.201698293
3.104324,3.189991149
3.103363,3.178392204
3.102493,3.166641781
3.101641,3.155086116
3.100727,3.143443891
3.099802,3.131790847
3.098842,3.120062063
3.097897,3.108473938
3.096931,3.096842534
3.096001,3.085178669
3.095057,3.073525625
3.094038,3.06198078
3.092999,3.050316915
3.092047,3.038653051
3.091074,3.027064926
3.090126,3.015411882
3.089206,3.003867036
3.08822,2.992224812
3.087245,2.980669147
3.086311,2.969037742
3.085298,2.957471257
3.084362,2.945904772
3.083544,2.934305827
3.082557,2.922750162
3.081538,2.911129577
3.080565,2.899498173
3.079638,2.888029067
3.078665,2.876408482
3.077665,2.864885276
3.076657,2.853275512
3.075562,2.841763126
3.074509,2.830185821
3.073552,2.818597696
3.072609,2.80710695
3.071616,2.795562105
3.070569,2.78400644
3.069568,2.772429135
3.068557,2.760916749
3.067565,2.749415184
3.066622,2.737924438
3.065698,2.726368773
3.064704,2.714791468
3.063704,2.703333182
3.0627,2.691777517
3.061691,2.680286771
3.06067,2.668806845
3.059627,2.657262
3.058585,2.645825354
3.057524,2.634334608
3.056438,2.622908782
3.055375,2.611331477
3.054341,2.59994893
3.053315,2.588393265
3.052287,2.576978258
3.051257,2.565444233
3.050289,2.553985947
3.04917,2.542560121
3.048101,2.531145114
3.047161,2.519654369
3.046092,2.508261002
3.045138,2.496781076
3.044055,2.48538771
3.043054,2.473896964
3.041945,2.462503598
3.040886,2.451034492
3.039829,2.439565386
3.038774,2.428182839
3.037611,2.416789473
3.036428,2.405331187
3.03534,2.39395946
3.034307,2.382587733
3.033198,2.371183547
3.032117,2.359714441
3.031034,2.348353534
3.02991,2.336981807
3.02881,2.325588441
3.027714,2.314270814
3.026704,2.302834168
3.025658,2.291494901
3.024525,2.280079894
3.023482,2.268762267
3.022337,2.257358081
3.021215,2.246018814
3.020097,2.234690367
3.018973,2.22336192
3.017844,2.212033472
3.016602,2.200661746
3.015446,2.189354939
3.014273,2.177994032
3.01322,2.166698044
3.012094,2.155423697
3.010807,2.14401951
3.009717,2.132777623
3.008538,2.121514095
3.007411,2.110131548
3.006313,2.098878841
3.005117,2.087517934
3.004028,2.076265226
3.00281,2.065034158
3.001657,2.053673252
3.000422,2.042485463
2.999257,2.031157016
2.998067,2.019958408
2.996856,2.008619141
2.995638,1.997344794
2.994322,1.986102906
2.993107,1.974915118
2.991846,1.963608311
2.990657,1.952442162
2.989428,1.941124535
2.988182,1.929969207
2.986935,1.918716499
2.985764,1.907474611
2.984454,1.896265183
2.983261,1.885055755
2.982057,1.873878787
2.980826,1.862636899
2.97959,1.851449111
2.978295,1.840207223
2.976948,1.829073534
2.975713,1.817961485
2.974417,1.806730418
2.973144,1.795585909
2.971742,1.784354841
2.970361,1.773177873
2.96898,1.762065824
2.967716,1.750878036
2.966371,1.739776807
2.965106,1.728632298
2.963786,1.71750943
2.962385,1.706343281
2.960972,1.695252872
2.959628,1.684075904
2.958314,1.673028774
2.957064,1.661862626
2.955708,1.650815497
2.954339,1.639670988
2.952901,1.628602219
2.95148,1.61747935
2.950099,1.606356481
2.948672,1.595352632
2.947206,1.584229763
2.945756,1.573204273
2.944249,1.562081405
2.942804,1.551077555
2.941364,1.540030426
2.939904,1.528961656
2.938419,1.517925347
2.936956,1.506856578
2.935463,1.495831088
2.933938,1.484870518
2.932524,1.473812569
2.931066,1.462797899
2.929563,1.45173995
2.928001,1.44071446
2.926505,1.42973225
2.924985,1.4188366
2.923408,1.407778651
2.921856,1.39683972
2.920275,1.385814231
2.91864,1.374821201
2.917021,1.36391473
2.91543,1.352900061
2.913749,1.34198277
2.912135,1.33104384
2.91048,1.32013737
2.908849,1.3091768
2.907196,1.298270329
2.905524,1.287331399
2.903808,1.276435748
2.902153,1.265496818
2.900525,1.254644447
2.898932,1.243716337
2.89714,1.232863966
2.8954,1.221925035
2.893661,1.211105124
2.891907,1.200241933
2.890128,1.189324643
2.888343,1.178439812
2.88654,1.167674
2.884695,1.15678917
2.882778,1.145990898
2.880949,1.135170987
2.879086,1.124296976
2.877242,1.113531165
2.875343,1.102700433
2.873461,1.091858882
2.871491,1.081049791
2.869624,1.070348899
2.867745,1.059518168
2.865829,1.048806456
2.863896,1.038019004
2.861942,1.027199093
2.859944,1.016498201
2.857879,1.005721569
2.855865,0.995063956
2.853808,0.984319785
2.851742,0.973564793
2.849553,0.962831441
2.847409,0.952217108
2.845267,0.941494576
2.843051,0.930793684
2.840929,0.920114431
2.838726,0.909391899
2.836496,0.898788386
2.834281,0.888087494
2.83204,0.877505621
2.829708,0.866826369
2.82748,0.856255315
2.825211,0.845576063
2.822866,0.83501583
2.82049,0.824369037
2.818053,0.813830443
2.815687,0.803205291
2.813231,0.792634237
2.810745,0.782030724
2.808265,0.77154623
2.805658,0.760985997
2.803045,0.750469043
2.80045,0.73987635
2.79775,0.729435136
2.795106,0.718874902
2.792446,0.708379588
2.78973,0.697873455
2.787028,0.6874647
2.784205,0.676958566
2.781396,0.666463252
2.778588,0.656097777
2.775716,0.645624103
2.772914,0.635215349
2.769926,0.624806594
2.766961,0.614451939
2.763895,0.604021545
2.760812,0.59361279
2.757764,0.583301415
2.754618,0.57293594
2.75145,0.562505545
2.748149,0.552259089
2.744845,0.541926074
2.741509,0.531582239
2.738266,0.521335783
2.734889,0.510991948
2.731506,0.500788772
2.728011,0.490455756
2.724524,0.48022012
2.721004,0.470016944
2.71751,0.459802948
2.713945,0.449610591
2.710305,0.439439875
2.706639,0.429247518
2.702876,0.419109262
2.69911,0.408960185
2.695312,0.398811108
2.691444,0.388694491
2.687502,0.378545414
2.683509,0.368493717
2.679523,0.35842038
2.675449,0.348347042
2.671396,0.338284525
2.667265,0.328286927
2.663089,0.318246049
2.658864,0.308259271
2.654581,0.298240033
2.650352,0.288285715
2.646022,0.278374676
2.641667,0.268409538
2.637305,0.258509319
2.632845,0.248576641
2.628285,0.238708882
2.623755,0.228906042
2.619122,0.219005823
2.614478,0.209181344
2.609725,0.199400144
2.604954,0.189608124
2.600108,0.179772825
2.595243,0.170056545
2.590251,0.160253705
2.585286,0.150580705
2.580304,0.140831965
2.575217,0.131191424
2.570175,0.121485963
2.564955,0.111856242
2.559743,0.102269801
2.554451,0.09260762
2.549181,0.083042819
2.543792,0.073510477
2.53839,0.063913216
2.532867,0.054445793
2.527264,0.044902632
2.521664,0.03539193
2.516009,0.025967787
2.510248,0.016532824
2.504377,0.007108682
2.49995,0
